image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
19,kodim20.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.968721448608075,39.90674134412436,0.9961544672909611,24.150434903044115,1.5759056695416116,48308,1.4742431640625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
20,kodim21.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9645487864153955,38.43002909896817,0.993984630189854,22.207376681464414,2.047679742165961,64467,1.967376708984375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
21,kodim22.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9600600731962965,37.88367501900772,0.9923363227881723,21.155627956928544,1.9816348612663512,61511,1.877166748046875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
22,kodim23.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9628765190009757,39.62231012646653,0.9934718782628632,21.85211755407107,1.4217125397805852,42174,1.28704833984375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
23,kodim24.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9753008447042956,36.65414739309522,0.9949290810309704,22.949133292242614,2.1241041914029224,67200,2.05078125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
0,kodim01.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.979245185551351,37.4971448689102,0.9948810171810477,22.908163280873275,2.6090178577401035,81788,2.4959716796875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
1,kodim02.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9588896304126117,39.04517925476052,0.990282826783637,20.124600555556256,1.9195421854588992,54948,1.6768798828125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
2,kodim03.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9708109355393201,40.667250493470846,0.9941492428089479,22.327879249236897,1.3101937295135984,38377,1.171173095703125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
3,kodim04.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9626987440459641,39.417337759819766,0.9919119015671288,20.921535719827506,1.7236486175616805,50679,1.546600341796875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
4,kodim05.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.983219018709296,36.77777607443882,0.9968262873620661,24.984323987561616,2.708320075129766,84714,2.58526611328125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
5,kodim06.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9732892508055743,38.486180677083524,0.9936674112649916,21.98418715970181,2.2065172920693703,67868,2.0711669921875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
6,kodim07.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9780661267882814,39.91528263103339,0.9956925392856674,23.657786747914507,1.5230905803028845,45763,1.396575927734375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
7,kodim08.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9791577143055118,36.03460927602066,0.9962860220408173,24.30160677934345,2.743578992583611,86898,2.65191650390625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
8,kodim09.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9571522425083049,39.80705173321126,0.9928953413795885,21.484567851303723,1.3934815294499971,42923,1.309906005859375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
9,kodim10.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.959051899257521,39.44185251403843,0.9925166390292828,21.25903305450545,1.4678577142223141,45492,1.3883056640625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
10,kodim11.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9723082803912716,38.388106590548055,0.9939204866185875,22.16131181290588,2.1464733247932877,67904,2.072265625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
11,kodim12.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9643591930564289,39.89850862154432,0.9919877572762547,20.962459026152924,1.6368689612929201,47548,1.4510498046875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
12,kodim13.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.979470899436708,35.568027162129766,0.9951267824027095,23.12184196213061,3.000885071324239,95692,2.9202880859375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
13,kodim14.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9742147986121545,37.074153629158616,0.9949099889044241,22.932812709555492,2.4377396391930204,76018,2.31988525390625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
14,kodim15.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9607091205370107,38.50598589349425,0.9924142925431956,21.200039098991613,1.9465689475851733,58890,1.79718017578125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
15,kodim16.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9718667321858279,39.96049974715361,0.9930179986102478,21.56020069076456,1.7116032115284727,52037,1.588043212890625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
16,kodim17.png,16k-0.5000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.969921956600491,38.85073828318801,0.9942732578653194,22.420923719777473,1.8044766124872669,55016,1.678955078125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
