image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
26,mdb6a86e221a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9563713741596357,40.499493588121766,0.9898755407342323,19.94628162598663,1.1082793793725614,14429,0.440338134765625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
27,mdb9a0e27072.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9654109348285641,36.43104715099373,0.9921457232663501,21.048938010819185,2.3450708945736887,34433,1.050811767578125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
28,mdd3ff22ee28.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8700997431411149,36.543583198337764,0.9775068419098261,16.479495643577135,1.6247892958302417,20137,0.614532470703125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
29,mdd67c45902a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.97662194161252,41.737681298162315,0.9934655732251217,21.847925043996273,1.0736296654035742,13729,0.418975830078125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
30,mdd85dbada16.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9049009276418739,36.55770919129984,0.9818080342572106,17.40120370473598,1.796713521225536,25451,0.776702880859375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
31,mdeaca710445.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8465470666058045,34.88043942400514,0.9691111768407049,15.101986376733073,1.9379867299895777,26231,0.800506591796875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
32,mdeccf474dbb.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8856475655302036,34.49050026213761,0.9724256380726344,15.594945283757259,2.3240609121595823,32801,1.001007080078125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
33,mdee4ebe8399.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9351491979090886,39.186970915233736,0.9859442116996501,18.521447925402384,1.2189609811345945,15331,0.467864990234375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
34,mdf2e8badcdf.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8648786962478531,34.04297875686274,0.9777729176355837,16.53117541178396,2.155777475618641,32051,0.978118896484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
35,mdf52befb319.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9556634881992837,40.90991869607939,0.9898851676928176,19.95041312959322,1.192541087841594,15857,0.483917236328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
36,mdf6115b24cc.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9184805350677442,32.71829046400272,0.983994898259009,17.957415607944167,2.3173756401694003,35907,1.095794677734375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
37,mdffb614dda3.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9293259276293483,38.187483986499345,0.9847937082600138,18.17976681621806,1.568069748607253,21758,0.66400146484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
38,mdffdd208406.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9690152119541606,37.26062794598773,0.9942728654461117,22.42062613407581,2.1599214924570527,28253,0.862213134765625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
0,md020a3e0aef.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9498754546091116,39.4586854812576,0.9905474527667996,20.244511438446054,1.2525471456988777,32179,0.982025146484375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
1,md02d5ad379e.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8801944031532537,36.78382855464566,0.9798823786836692,16.964233710446685,1.515105172309146,40867,1.247161865234375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
2,md03780c491b.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9154516922799193,36.03585114606472,0.9855073316420578,18.388516458303613,1.9175905388877617,55903,1.706024169921875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
3,md0d3ca2e738.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9616659262908644,40.53369407927475,0.990665373506193,20.29903054782264,1.0152825351449435,28738,0.87701416015625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
4,md145099d889.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.974707691040117,33.955215656301384,0.9949113055520414,22.93393625674051,2.704499888605348,78825,2.405548095703125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
5,md1fda49419d.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9722794621934373,42.387036983263556,0.993701491915065,22.00762308833898,0.7457547439550067,15947,0.486663818359375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
6,md20b4f6dd81.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9401919260283886,38.93251687262567,0.9873778880868769,18.988679735007807,1.4110624457849479,39569,1.207550048828125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
7,md3d2bc51ae0.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9785783188508811,38.48034378218593,0.9969071119012367,25.096357925635047,1.6628647869618813,46514,1.41949462890625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
